Filename,Predicted Label
Thriftbook.lb18.jpg,book_jacket
Elitegirlsvintage 6.jpg,poncho
Thriftbooksbeirut10.jpg,bookcase
Toys.thrift.lb27.jpg,poncho
Thrift.soull26.jpg,knee_pad
Toys.thrift.lb20.jpg,packet
Second_hands_leb22.jpg,miniskirt
Usedbooks_lb2.jpg,Band_Aid
The.usedcloset0.jpg,wool
almost_everythinggg11.jpg,doormat
thrift.origins16.jpg,bath_towel
Thrift_shop1239310.jpg,park_bench
Lift_by_thrifting0.jpg,jean
therapythrift_9.jpg,wool
Thrift_bags_by_nouf 14.jpg,purse
The.usedcloset40.jpg,chain_mail
Elitegirlsvintage 2.jpg,cardigan
Thriftbooksbeirut12.jpg,book_jacket
Thriftvintage1.jpg,jean
Elitegirlsvintage 44.jpg,cardigan
Opie.lb18.jpg,hook
Thrift.soull5.jpg,carton
Thriftshopbutterfly22.jpg,miniskirt
thrift.origins24.jpg,cowboy_boot
Thrift_poplb22.jpg,umbrella
Purple_fashion_lb 4.jpg,sweatshirt
Lift_by_thrifting25.jpg,shower_cap
Toys.thrift.lb9.jpg,jigsaw_puzzle
Thrift_shop123934.jpg,military_uniform
Ulike.thrifting 16.jpg,sweatshirt
Ulike.thrifting 19.jpg,mountain_tent
Thrift_bags_by_nouf 10.jpg,mailbag
Thriftvintage3.jpg,sweatshirt
The_thrift__shop21.jpg,sweatshirt
Thrift_shop1239319.jpg,cloak
Usedbooks_lb44.jpg,book_jacket
Thrift_books_and_more36.jpg,velvet
Thrift_books_and_more6.jpg,jean
Opie.lb0.jpg,poncho
Thrift_bags_by_nouf 30.jpg,mailbag
Alpas.books6.jpg,envelope
Second_hands_leb39.jpg,miniskirt
The.thrift.zone 40.jpg,running_shoe
Thriftshopbutterfly8.jpg,bib
Thrift_shop1239340.jpg,apron
The.thrift.zone 29.jpg,running_shoe
Thrift.soull19.jpg,doormat
Pick.n.thriftlb 20.jpg,miniskirt
Thriftbooks.com.lb5.jpg,book_jacket
Lift_by_thrifting28.jpg,jean
Thrifted4hype25.jpg,running_shoe
The_thrift__shop2.jpg,iron
Online_by_wared19.jpg,hourglass
Thrift_books_and_more12.jpg,stole
Purple_fashion_lb 1 (1).jpg,sandal
Thrifting_mimo44.jpg,bearskin
The.usedcloset24.jpg,cardigan
Second_hands_leb38.jpg,miniskirt
Thrift_bags_by_nouf 13.jpg,purse
Usedtoglow37.jpg,electric_ray
Thrift_bags_by_nouf 35.jpg,mailbag
Online_by_wared18.jpg,brassiere
Pick.n.thriftlb 10.jpg,cardigan
Ulike.thrifting 12.jpg,bulletproof_vest
Thriftvintage9.jpg,sweatshirt
Second_hands_leb27.jpg,miniskirt
Opie.lb35.jpg,fur_coat
Toys.thrift.lb7.jpg,packet
thrift.origins33.jpg,pencil_box
Opie.lb14.jpg,cowboy_boot
The.thrift.zone 34.jpg,running_shoe
Thrift_books_and_more17.jpg,envelope
The.usedcloset44.jpg,velvet
Alpas.books8.jpg,envelope
Kratos_thriftlb42.jpg,sandal
Thriftshopbutterfly4.jpg,brassiere
Usedtoglow35.jpg,sleeping_bag
ub_students_thrift16.jpg,purse
Thriftbooksbeirut22.jpg,bookcase
Karella_thrift 3.jpg,cardigan
Toys.thrift.lb13.jpg,velvet
The_thrift__shop44.jpg,packet
almost_everythinggg2.jpg,poncho
Thriftbook.lb28.jpg,packet
Thriftbooks.com.lb19.jpg,web_site
Thrift_bags_by_nouf 16.jpg,cowboy_hat
Thriftbooksbeirut26.jpg,library
The.thrift.zone 25.jpg,running_shoe
Elitegirlsvintage 17.jpg,sweatshirt
Thriftbook.lb15.jpg,packet
almost_everythinggg32.jpg,bulletproof_vest
The_thrift__shop34.jpg,mask
thrift.origins19.jpg,sandal
Thrifting_mimo4.jpg,mailbag
Karella_thrift 16.jpg,stole
Thriftshopbutterfly35.jpg,book_jacket
Purple_fashion_lb 0 (1).jpg,pot
Thrift_bags_by_nouf 41.jpg,mailbag
Alpas.books9.jpg,envelope
Ulike.thrifting 31.jpg,jersey
ub_students_thrift41.jpg,cardigan
Thrift_bags_by_nouf 37.jpg,purse
Thriftvintage27.jpg,sweatshirt
Thriftshopbutterfly10.jpg,jean
Alpas.books1.jpg,envelope
Thrifted4hype16.jpg,running_shoe
ub_students_thrift3.jpg,pajama
Ulike.thrifting 6.jpg,jean
Opie.lb3.jpg,mitten
Alien_thrift_lb0-checkpoint.jpg,cardigan
Second_hands_leb4.jpg,miniskirt
Thrift_poplb8.jpg,stole
Karella_thrift 13.jpg,jean
Alien_thrift_lb13.jpg,sweatshirt
Thrift_lebanon14.jpg,abaya
Thrift_shop1239322.jpg,bubble
The.thrift.zone 43.jpg,running_shoe
Lift_by_thrifting5.jpg,jean
Kratos_thriftlb10.jpg,sandal
ub_students_thrift46.jpg,carton
Kratos_thriftlb5.jpg,sandal
Thrift.soull8.jpg,knee_pad
Opie.lb26.jpg,mitten
Thrift_poplb29.jpg,cash_machine
Lift_by_thrifting33.jpg,velvet
ub_students_thrift53.jpg,toilet_seat
Opie.lb10.jpg,poncho
Online_by_wared15.jpg,poncho
The.usedcloset35.jpg,fur_coat
ub_students_thrift31.jpg,jean
The.thrift.zone 41.jpg,running_shoe
Kratos_thriftlb11.jpg,sandal
Opie.lb33.jpg,overskirt
The.usedcloset13.jpg,cardigan
almost_everythinggg34.jpg,suit
Pick.n.thriftlb 5.jpg,handkerchief
thrift.origins15.jpg,knee_pad
Pick.n.thriftlb 24.jpg,apron
Thriftshopbutterfly27.jpg,purse
Opie.lb22.jpg,bib
therapythrift_15.jpg,wool
Thriftshopbutterfly16.jpg,chain_mail
Usedbooks_lb36.jpg,book_jacket
therapythrift_24.jpg,jean
almost_everythinggg15.jpg,apron
Ulike.thrifting 24.jpg,sweatshirt
Karella_thrift 41.jpg,wool
ub_students_thrift13.jpg,mailbag
Kratos_thriftlb39.jpg,sandal
Thrift_lebanon19.jpg,abaya
thrift.origins6.jpg,cowboy_boot
Usedbooks_lb32.jpg,packet
Thriftbooksbeirut44.jpg,book_jacket
Thrift_shop123933.jpg,velvet
Online_by_wared11.jpg,jean
Ulike.thrifting 11.jpg,bulletproof_vest
Thrift_shop123931.jpg,hamper
Thriftbooksbeirut37.jpg,envelope
Thriftbook.lb4-checkpoint.jpg,book_jacket
Thriftbook.lb26.jpg,packet
Thrift_bags_by_nouf 28.jpg,purse
almost_everythinggg12.jpg,pajama
Second_hands_leb14.jpg,miniskirt
Thriftbooksbeirut25.jpg,book_jacket
Thrift_bags_by_nouf 33.jpg,mailbag
Thriftshopbutterfly2.jpg,piggy_bank
The.usedcloset36.jpg,jean
The.thrift.zone 7.jpg,plane
Thrift_books_and_more26.jpg,sock
Thrift.soull16.jpg,brass
The.usedcloset37.jpg,jean
therapythrift_5.jpg,wool
almost_everythinggg10.jpg,cardigan
Karella_thrift 15.jpg,fur_coat
Thrift_shop1239341.jpg,miniskirt
The_thrift__shop0.jpg,suit
Thrift_shop123932.jpg,abaya
Thrift_poplb35.jpg,jean
Thrift.soull1.jpg,wallet
The_thrift__shop12.jpg,bib
Ulike.thrifting 17.jpg,diaper
Lift_by_thrifting19.jpg,buckle
Lift_by_thrifting26.jpg,jersey
Elitegirlsvintage 30.jpg,cardigan
Pick.n.thriftlb 21.jpg,maillot
Thriftbooksbeirut36.jpg,jigsaw_puzzle
Thrifting_mimo35.jpg,bottlecap
Usedtoglow29.jpg,cardigan
Kratos_thriftlb28.jpg,sandal
Kratos_thriftlb19.jpg,sandal
Opie.lb4.jpg,vestment
Thrift_books_and_more30.jpg,fur_coat
Thrift_lebanon7.jpg,abaya
Thrifting_mimo26.jpg,velvet
Thriftinglb_21.jpg,sweatshirt
ub_students_thrift38.jpg,stole
Kratos_thriftlb6.jpg,sandal
Elitegirlsvintage 23.jpg,sweatshirt
Karella_thrift 19.jpg,stole
therapythrift_12.jpg,jean
Thriftbooks.com.lb29.jpg,book_jacket
Usedbooks_lb43.jpg,packet
Online_by_wared3.jpg,nipple
Pick.n.thriftlb 4.jpg,web_site
Online_by_wared6.jpg,cardigan
Pick.n.thriftlb 22.jpg,maillot
Usedbooks_lb19.jpg,book_jacket
Toys.thrift.lb1.jpg,wallet
Thriftbooks.com.lb0.jpg,envelope
Thrifting_mimo2.jpg,abaya
Thriftbooks.com.lb10.jpg,book_jacket
Lift_by_thrifting27.jpg,jean
Lift_by_thrifting7.jpg,overskirt
thrift.origins12.jpg,bath_towel
The.thrift.zone 28.jpg,running_shoe
ub_students_thrift56.jpg,soup_bowl
Karella_thrift 8.jpg,sock
Thriftbooks.com.lb36.jpg,espresso_maker
Lift_by_thrifting44.jpg,pajama
Thrift_shop1239339.jpg,suit
Thrift.soull11.jpg,wool
Thrift.soull0.jpg,umbrella
Thrift.soull28.jpg,umbrella
Thrifting_mimo12.jpg,Christmas_stocking
Second_hands_leb13.jpg,miniskirt
The_thrift__shop15.jpg,letter_opener
thrift.origins30.jpg,sock
Second_hands_leb42.jpg,miniskirt
Usedtoglow15.jpg,overskirt
almost_everythinggg19.jpg,packet
Lift_by_thrifting11.jpg,shovel
almost_everythinggg5.jpg,cardigan
Thrifting_mimo8.jpg,lab_coat
Alpas.books11.jpg,envelope
Kratos_thriftlb25.jpg,sandal
Thriftbooksbeirut18.jpg,carton
Kratos_thriftlb36.jpg,sandal
Lift_by_thrifting36.jpg,jersey
Alien_thrift_lb1-checkpoint.jpg,sweatshirt
Thriftvintage25.jpg,sweatshirt
Thriftbooksbeirut15.jpg,library
almost_everythinggg20.jpg,packet
thrift.origins7.jpg,running_shoe
Purple_fashion_lb 7.jpg,poncho
Lift_by_thrifting12.jpg,stole
Thrifted4hype24.jpg,running_shoe
The.thrift.zone 30.jpg,running_shoe
ub_students_thrift44.jpg,ladle
The.thrift.zone 13.jpg,running_shoe
The.usedcloset22.jpg,bulletproof_vest
Thrift_poplb37.jpg,stole
Thrift_shop1239317.jpg,mitten
almost_everythinggg22.jpg,diaper
The.usedcloset20.jpg,jean
Thrift_lebanon4.jpg,abaya
Elitegirlsvintage 35.jpg,cardigan
thrift.origins26.jpg,running_shoe
Thriftbooks.com.lb21.jpg,book_jacket
almost_everythinggg17.jpg,sweatshirt
Thrift_shop1239331.jpg,fur_coat
Lift_by_thrifting14.jpg,jean
Thrifting_mimo5.jpg,poncho
ub_students_thrift11.jpg,mailbag
Kratos_thriftlb44.jpg,sandal
Usedbooks_lb29.jpg,packet
Thrift_poplb17.jpg,chain_mail
Karella_thrift 5.jpg,fur_coat
Thrift_lebanon5.jpg,abaya
Thrift_lebanon15.jpg,abaya
Thrift_poplb31.jpg,ocarina
Kratos_thriftlb30.jpg,sandal
Opie.lb23.jpg,mitten
Purple_fashion_lb 5.jpg,stole
Ulike.thrifting 13.jpg,wool
Alpas.books5.jpg,envelope
Lift_by_thrifting15.jpg,overskirt
therapythrift_28.jpg,pillow
Thriftbooks.com.lb23.jpg,jean
ub_students_thrift47.jpg,jean
Usedbooks_lb30.jpg,envelope
Thriftshopbutterfly5.jpg,velvet
Second_hands_leb37.jpg,miniskirt
Karella_thrift 37.jpg,stole
ub_students_thrift48.jpg,tray
Thrift_shop1239324.jpg,bikini
The.usedcloset41.jpg,jean
Toys.thrift.lb11.jpg,packet
Thrift.soull25.jpg,sleeping_bag
Thriftbook.lb30.jpg,packet
Thrift.soull34.jpg,sleeping_bag
Thriftbooks.com.lb14.jpg,book_jacket
ub_students_thrift57.jpg,carton
Thrift_bags_by_nouf 18.jpg,toaster
Lift_by_thrifting13.jpg,stole
Karella_thrift 43.jpg,frilled_lizard
Thriftinglb_20.jpg,cardigan
Thrifting_mimo36.jpg,ballpoint
Second_hands_leb12.jpg,miniskirt
Thrift_lebanon18.jpg,abaya
therapythrift_13.jpg,wool
Alien_thrift_lb0.jpg,cardigan
almost_everythinggg9.jpg,cardigan
Ulike.thrifting 3.jpg,reflex_camera
Elitegirlsvintage 41.jpg,cardigan
The.thrift.zone 21.jpg,running_shoe
Thriftbooksbeirut21.jpg,book_jacket
The_thrift__shop40.jpg,sweatshirt
ub_students_thrift0.jpg,jean
Karella_thrift 6.jpg,bib
Thriftinglb_22.jpg,overskirt
Lift_by_thrifting34.jpg,hoopskirt
Opie.lb27.jpg,abaya
The_thrift__shop19.jpg,scabbard
Purple_fashion_lb 3.jpg,poncho
Toys.thrift.lb0.jpg,shield
Thriftshopbutterfly14.jpg,stole
Thrift_books_and_more23.jpg,jean
Kratos_thriftlb23.jpg,sandal
Kratos_thriftlb16.jpg,sandal
The.thrift.zone 11.jpg,envelope
Thrifting_mimo14.jpg,wardrobe
Kratos_thriftlb15.jpg,sandal
Thrifting_mimo32.jpg,pajama
Toys.thrift.lb21.jpg,packet
Online_by_wared7.jpg,running_shoe
Ulike.thrifting 5.jpg,jean
Thrift_shop1239335.jpg,backpack
The.usedcloset28.jpg,doormat
Toys.thrift.lb16.jpg,envelope
Thriftbook.lb11.jpg,pajama
Second_hands_leb0.jpg,miniskirt
The.usedcloset12.jpg,fur_coat
Thriftinglb_0.jpg,chain_mail
The2022thrift 1.jpg,sweatshirt
Kratos_thriftlb0 (1).jpg,sandal
therapythrift_25.jpg,cardigan
The_thrift__shop38.jpg,bib
Ulike.thrifting 34.jpg,jersey
Alpas.books12.jpg,envelope
The.usedcloset15.jpg,chain_mail
Usedtoglow3.jpg,velvet
Thrifting_mimo13.jpg,bath_towel
Alien_thrift_lb19.jpg,sweatshirt
Thrift_bags_by_nouf 4.jpg,mailbag
Thrifting_mimo31.jpg,abaya
Thriftinglb_4.jpg,Loafer
Usedbooks_lb21.jpg,packet
Pick.n.thriftlb 25.jpg,lighter
Lift_by_thrifting6.jpg,shower_cap
Thriftbook.lb24.jpg,jean
Karella_thrift 38.jpg,stole
Thriftvintage29.jpg,poncho
Thriftbook.lb22.jpg,book_jacket
The_thrift__shop27.jpg,breastplate
therapythrift_3.jpg,wool
Thriftbooksbeirut27.jpg,book_jacket
Usedtoglow23.jpg,cardigan
Thrift_lebanon10.jpg,abaya
Thrifted4hype3.jpg,sock
Thrifted4hype0.jpg,cowboy_boot
Thriftbook.lb1.jpg,packet
Kratos_thriftlb2.jpg,sandal
Thrift_poplb28.jpg,miniskirt
almost_everythinggg7.jpg,fur_coat
ub_students_thrift22.jpg,crate
Thrifting_mimo0.jpg,poncho
Thriftbooksbeirut20.jpg,carton
Alien_thrift_lb25.jpg,jersey
Ulike.thrifting 14.jpg,mitten
Kratos_thriftlb7.jpg,sandal
Second_hands_leb6.jpg,miniskirt
Alien_thrift_lb26.jpg,running_shoe
The.usedcloset29.jpg,fur_coat
Thrifting_mimo9.jpg,Christmas_stocking
Thriftvintage14.jpg,sweatshirt
Toys.thrift.lb41.jpg,corkscrew
Elitegirlsvintage 31.jpg,cardigan
Kratos_thriftlb24.jpg,sandal
Thriftvintage12.jpg,sweatshirt
Lift_by_thrifting21.jpg,buckle
Thriftwithley5.jpg,hoopskirt
Thriftbooksbeirut13.jpg,bookshop
Thriftvintage24.jpg,sweatshirt
Karella_thrift 30.jpg,hook
Ulike.thrifting 35.jpg,jersey
Opie.lb20.jpg,swimming_trunks
Second_hands_leb17.jpg,miniskirt
Thrift_books_and_more25.jpg,cardigan
Usedbooks_lb41.jpg,book_jacket
Elitegirlsvintage 37.jpg,cardigan
ub_students_thrift50.jpg,lighter
Thriftbooksbeirut42.jpg,packet
Thriftbooks.com.lb6.jpg,crate
ub_students_thrift51.jpg,rubber_eraser
Lift_by_thrifting37.jpg,jersey
Thriftbooks.com.lb7.jpg,abaya
Toys.thrift.lb15.jpg,backpack
ub_students_thrift15.jpg,swimming_trunks
Thrift_shop1239311.jpg,poncho
Thrifting_mimo17.jpg,packet
Pick.n.thriftlb 34.jpg,miniskirt
Usedtoglow10.jpg,bulletproof_vest
Usedbooks_lb17.jpg,book_jacket
ub_students_thrift10.jpg,stole
Thrift_bags_by_nouf 39.jpg,fur_coat
Ulike.thrifting 20.jpg,sweatshirt
Opie.lb17.jpg,poncho
Thriftinglb_10.jpg,chest
Thrift_poplb30.jpg,cellular_telephone
Thriftbooks.com.lb20.jpg,book_jacket
Usedbooks_lb14.jpg,book_jacket
Thrifted4hype20.jpg,running_shoe
Thriftbook.lb20.jpg,packet
Lift_by_thrifting43.jpg,jersey
Thrift_books_and_more16.jpg,stole
Thriftshopbutterfly32.jpg,envelope
thrift.origins23.jpg,clog
The.usedcloset25.jpg,wool
Thrift.soull29.jpg,sleeping_bag
Ulike.thrifting 21.jpg,sweatshirt
Alien_thrift_lb7.jpg,cardigan
Thrift_shop1239316.jpg,mitten
Purple_fashion_lb 2 (1).jpg,ski_mask
Lift_by_thrifting17.jpg,sweatshirt
Thriftbooksbeirut32.jpg,book_jacket
Ulike.thrifting 18.jpg,backpack
Thrifted4hype1.jpg,cowboy_boot
Thriftbooks.com.lb39.jpg,packet
almost_everythinggg18.jpg,fur_coat
almost_everythinggg1.jpg,sweatshirt
Thrift_bags_by_nouf 42.jpg,long-horned_beetle
The.thrift.zone 1.jpg,digital_clock
Kratos_thriftlb3.jpg,sandal
Thrift_books_and_more27.jpg,cardigan
Thriftbooks.com.lb37.jpg,book_jacket
Thriftbooksbeirut9.jpg,medicine_chest
Online_by_wared0.jpg,cardigan
Usedtoglow8.jpg,jean
therapythrift_29.jpg,jean
therapythrift_22.jpg,bath_towel
Usedbooks_lb10.jpg,book_jacket
Opie.lb13.jpg,folding_chair
thrift.origins0.jpg,running_shoe
Karella_thrift 44.jpg,mitten
ub_students_thrift23 (1).jpg,street_sign
Thrift_shop1239326.jpg,poncho
Ulike.thrifting 15.jpg,wool
Toys.thrift.lb34.jpg,thimble
Thrift_books_and_more22.jpg,bucket
Thrifted4hype8.jpg,sweatshirt
Pick.n.thriftlb 33.jpg,bath_towel
Thriftshopbutterfly26.jpg,lipstick
Alien_thrift_lb5.jpg,sweatshirt
Toys.thrift.lb33.jpg,clog
Ulike.thrifting 32.jpg,jersey
Thrift_poplb7.jpg,jean
thrift.origins5.jpg,running_shoe
The.usedcloset39.jpg,cardigan
almost_everythinggg31.jpg,sweatshirt
Usedtoglow38.jpg,bottlecap
Elitegirlsvintage 26.jpg,stole
Online_by_wared12.jpg,cardigan
Kratos_thriftlb33.jpg,sandal
Thrift_bags_by_nouf 1.jpg,iron
Second_hands_leb21.jpg,miniskirt
